Product ID,Product Name,Category,Sub-Category,product_total_sales,product_total_profit,product_total_quantity
FUR-FU-10002379,Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,331.76,39.8112,8
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,330.924,59.5903,31
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,329.946,-48.5826,31
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,328.388,140.959,11
OFF-PA-10003127,Easy-staple paper,Office Supplies,Paper,327.112,141.9244,13
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,325.86,149.8956,2
TEC-AC-10002305,KeyTronic�E03601U1 -�Keyboard�- Beige,Technology,Accessories,324.0,58.32,18
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Technology,Phones,323.976,36.4473,3
FUR-BO-10003433,Sauder Cornerstone Collection Library,Furniture,Bookcases,322.192,-81.1676,14
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,321.846,106.176,20
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,321.44,157.5056,28
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,320.25,139.08,22
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,319.92,118.3704,8
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,318.378,67.74,30
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,Storage,317.772,-4.8888,24
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,316.484,71.12,20
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,315.372,88.458,20
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,314.55,-3.5527136788005e-15,15
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,310.206,52.4472,31
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,308.992,94.5152,16
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,Binders,308.844,21.634,35
OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,307.44,86.0832,28
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,306.9,72.2238,31
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,303.36,-20.4768,14
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,301.968,63.7488,24
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,300.14,-7.678,45
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,299.97,34.9965,5
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,299.85,38.1809,17
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,299.208,-177.2232,9
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,299.0,113.1,26
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,298.2,116.298,21
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,297.99,70.477,13
TEC-AC-10000710,Maxell DVD-RAM Discs,Technology,Accessories,296.64,127.5552,18
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,296.184,119.7364,29
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,294.72,138.5184,24
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,293.7,63.012,24
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,291.854,66.9665,15
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,291.456,97.152,15
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Office Supplies,Appliances,289.456,-113.7672,31
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,287.97,109.4286,31
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,287.868,64.1445,39
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,285.87,102.9132,16
OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,284.832,131.238,35
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,284.716,52.6456,24
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper,284.382,108.336,15
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,284.104,-43.4512,16
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,281.892,127.602,37
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,281.658,6.123,6
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,280.56,120.7744,46
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,280.0,109.2,14
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,279.96,120.3828,4
OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper,279.9,137.151,5
TEC-PH-10004833,Macally Suction Cup Mount,Technology,Phones,279.63,-31.07,26
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,279.558,44.1936,38
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,279.3,67.7768,32
OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,279.18,23.265,22
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,277.92,83.376,4
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,277.38,126.684,28
OFF-BI-10003719,Large Capacity Hanging Post Binders,Office Supplies,Binders,276.945,-19.461,22
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,276.658,58.0176,22
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,275.5,58.0,20
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,275.076,42.7896,19
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,272.888,27.2888,11
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,271.44,71.955,31
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,270.84,108.092,23
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,270.248,53.3984,18
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,269.67,84.9915,23
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,269.394,-2.283,35
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,269.328,31.4216,31
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,268.5,123.51,30
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,268.24,93.884,7
OFF-LA-10003498,Avery 475,Office Supplies,Labels,266.4,133.2,18
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,266.336,-120.176,17
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,265.538,5.1065,21
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,265.104,74.7972,27
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,264.438,88.4115,17
OFF-AR-10000658,Newell 324,Office Supplies,Art,263.34,72.072,23
OFF-PA-10002137,"Southworth 100% R�sum� Paper, 24lb.",Office Supplies,Paper,262.964,113.199,35
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,262.752,-7.616,20
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,262.668,51.4206,13
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,262.449,28.7496,29
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,261.6,41.856,28
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,260.148,68.46,8
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,259.8,90.93,10
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,259.68,59.51,5
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,259.092,115.152,12
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,258.72,87.9648,22
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,258.72,-27.1656,51
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,258.054,90.214,16
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,257.742,-38.961,30
OFF-PA-10001685,Easy-staple paper,Office Supplies,Paper,257.556,107.5854,29
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,256.122,102.4488,18
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,254.85,49.7807,17
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,253.8,72.333,11
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,253.648,41.8672,21
TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones,251.91,50.382,10
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,251.76,65.4576,12
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,251.4,52.794,12
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage,251.2,51.025,17
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,250.92,35.1288,18
OFF-LA-10001297,Avery 473,Office Supplies,Labels,248.4,119.232,24
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,248.36,0.0,7
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,Accessories,248.292,91.0404,12
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,247.616,107.456,24
FUR-FU-10003577,Nu-Dell Leatherette Frames,Furniture,Furnishings,246.648,81.4512,18
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,246.582,109.0152,28
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper,245.436,106.3104,38
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,245.088,14.9184,12
OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,244.7,122.35,5
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,244.512,117.162,15
FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,244.4,56.212,22
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,Office Supplies,Appliances,244.288,41.64,10
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,241.56,39.9672,36
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,240.764,88.1929,11
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,239.97,2.3997,3
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories,239.94,52.3869,7
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,239.84,79.2971,21
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,239.58,41.382,14
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,239.466,37.8222,17
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,238.464,96.9408,42
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,238.329,25.4916,46
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,237.536,89.5328,12
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,236.992,-12.88,20
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,236.778,88.35,45
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,235.776,58.944,20
OFF-LA-10004545,Avery 50,Office Supplies,Labels,235.564,102.746,20
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,235.18,-102.8378,31
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,234.784,84.8056,13
OFF-AR-10004078,Newell 312,Office Supplies,Art,234.768,34.456,49
OFF-AP-10004249,Staple holder,Office Supplies,Appliances,234.612,42.3738,22
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,234.462,45.873,15
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,234.24,67.9296,16
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,232.764,72.5676,26
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,231.856,94.36,10
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,229.976,44.8115,15
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,229.886,53.696,28
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,229.572,58.6684,28
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,Paper,227.94,94.32,20
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Office Supplies,Paper,227.04,104.4384,33
OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,225.036,47.88,30
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,225.0,102.8,47
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,224.937,-164.9538,3
OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,224.664,55.3113,19
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,223.888,-50.3748,14
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,223.44,111.72,28
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,219.78,68.376,31
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,219.696,50.3072,38
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,219.492,30.3912,28
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,218.416,52.0344,14
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,218.094,95.2656,34
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,Supplies,217.224,45.8584,14
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,216.96,-15.594,14
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,216.34,75.346,14
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,216.144,73.944,25
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,215.892,-11.994,12
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,215.136,90.4608,37
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,215.109,66.6915,35
TEC-PH-10001949,Cisco SPA 501G IP Phone,Technology,Phones,213.48,16.011,3
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,213.192,97.524,20
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,212.658,-18.4092,14
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,212.08,58.5148,59
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,211.508,86.4386,27
OFF-PA-10003022,Standard Line �While You Were Out� Hardbound Telephone Message Book,Office Supplies,Paper,211.008,80.4468,11
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,210.912,59.2176,11
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,209.952,88.6464,36
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,209.664,49.7952,7
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,209.568,77.88,30
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,209.306,26.506,40
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,208.221,21.5808,41
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,208.18,5.948,8
TEC-AC-10001998,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,207.896,62.7686,11
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,207.566,-82.4068,18
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,207.184,25.898,1
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,Technology,Machines,206.991,-172.4925,3
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,204.724,50.1904,18
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,204.507,64.6506,12
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,203.94,87.6942,18
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,202.68,16.2144,6
FUR-FU-10004351,Staple-based wall hangings,Furniture,Furnishings,202.592,71.6864,24
TEC-PH-10004830,Pyle PRT45 Retro Home�Telephone,Technology,Phones,201.568,22.6764,4
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,201.45,50.3625,15
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,201.082,92.5736,11
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,200.16,80.898,26
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones,199.8,17.4825,25
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,199.728,17.52,16
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,198.462,83.226,20
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,197.948,60.4707,17
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,197.83,35.332,42
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,197.82,59.346,9
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,197.82,81.326,10
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,197.802,54.8451,27
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,197.72,55.3616,4
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,197.612,-10.3474,27
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,197.169,-69.5702,32
OFF-PA-10002005,Xerox 225,Office Supplies,Paper,196.992,85.7952,33
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,196.98,94.5504,21
OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,196.48,85.8372,17
OFF-AR-10001446,Newell 309,Office Supplies,Art,196.35,34.65,20
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,196.248,55.1004,17
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,196.056,88.8476,26
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,196.02,37.026,22
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,195.052,49.8641,13
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,194.688,68.952,10
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,Accessories,194.544,53.268,20
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,193.92,4.848,18
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,193.614,44.1945,15
OFF-FA-10003495,Staples,Office Supplies,Fasteners,192.128,85.728,35
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,191.98,50.228,47
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,191.6,91.968,4
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,191.36,82.823,33
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,191.352,29.4168,21
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,190.772,5.156,16
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,189.654,-11.9508,16
TEC-PH-10002844,Speck Products Candyshell Flip Case,Technology,Phones,188.946,-18.1948,8
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,187.92,90.2016,29
OFF-AP-10001366,Staple holder,Office Supplies,Appliances,186.66,50.3982,17
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,Paper,186.496,72.7936,14
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,184.62,87.6945,35
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,184.536,67.104,30
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,184.052,41.5668,26
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,184.0,57.5,20
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,183.024,10.1106,33
OFF-PA-10000312,Xerox 1955,Office Supplies,Paper,182.72,59.384,10
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,182.508,-3.216,42
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,182.49,76.461,17
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,181.456,77.6343,19
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,180.66,50.5848,3
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,180.596,16.8038,33
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furniture,Furnishings,180.46,-46.404,4
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,180.31,55.822,18
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,179.991,-251.9874,3
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,179.76,39.5472,13
OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,179.14,37.18,24
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,179.014,5.3878,37
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,178.848,77.76,30
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,178.296,79.458,5
OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,177.612,37.392,12
OFF-LA-10002312,Avery 490,Office Supplies,Labels,177.6,81.4,13
FUR-FU-10000221,"Master Caster Door Stop, Brown",Furniture,Furnishings,176.784,49.3776,38
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,176.742,9.0553,29
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,176.7,23.3244,14
OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,176.58,31.392,18
OFF-LA-10001569,Avery 499,Office Supplies,Labels,176.292,68.724,40
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,176.288,63.747,13
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,176.256,81.9072,28
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,176.016,77.586,17
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,175.938,52.4832,36
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,175.78,8.789,11
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,175.422,17.992,10
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,175.388,73.8674,37
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,174.73,12.802,18
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,174.556,74.3308,34
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,174.24,-19.602,12
TEC-PH-10000376,Square Credit Card Reader,Technology,Phones,173.826,11.1888,22
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,173.5,53.5768,27
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,172.692,59.778,30
OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,172.672,72.704,32
OFF-AR-10001683,Lumber Crayons,Office Supplies,Art,171.39,55.357,19
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,171.14,53.8096,44
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,171.088,39.7528,18
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,171.072,76.7232,28
